result,center,east,south_east,south
BASE_EMPTY,Door,StairW,Wall,Wall
BASE_EMPTY,Door,StairW,Wall,Door
BASE_EMPTY,Door,StairW,Wall,StairN
BASE_EMPTY,Door,StairW,Wall,StairS
BASE_EMPTY,Door,StairW,Wall,StairE
BASE_EMPTY,Door,StairW,Wall,StairW
BASE_EMPTY,Door,StairW,Door,Empty
BASE_EMPTY,Door,StairW,Door,Wall
BASE_EMPTY,Door,StairW,Door,Door
BASE_EMPTY,Door,StairW,Door,StairN
BASE_EMPTY,Door,StairW,Door,StairS
BASE_EMPTY,Door,StairW,Door,StairE
BASE_EMPTY,Door,StairW,Door,StairW
BASE_EMPTY,Door,StairW,StairN,Empty
BASE_EMPTY,Door,StairW,StairN,Wall
BASE_EMPTY,Door,StairW,StairN,Door
BASE_EMPTY,Door,StairW,StairN,StairN
BASE_EMPTY,Door,StairW,StairN,StairS
BASE_EMPTY,Door,StairW,StairN,StairE
BASE_EMPTY,Door,StairW,StairN,StairW
BASE_EMPTY,Door,StairW,StairS,Empty
BASE_EMPTY,Door,StairW,StairS,Wall
BASE_EMPTY,Door,StairW,StairS,Door
BASE_EMPTY,Door,StairW,StairS,StairN
BASE_EMPTY,Door,StairW,StairS,StairS
BASE_EMPTY,Door,StairW,StairS,StairE
BASE_EMPTY,Door,StairW,StairS,StairW
BASE_EMPTY,Door,StairW,StairE,Empty
BASE_EMPTY,Door,StairW,StairE,Wall
BASE_EMPTY,Door,StairW,StairE,Door
BASE_EMPTY,Door,StairW,StairE,StairN
BASE_EMPTY,Door,StairW,StairE,StairS
BASE_EMPTY,Door,StairW,StairE,StairE
BASE_EMPTY,Door,StairW,StairE,StairW
BASE_EMPTY,Door,StairW,StairW,Empty
BASE_EMPTY,Door,StairW,StairW,Wall
BASE_EMPTY,Door,StairW,StairW,Door
BASE_EMPTY,Door,StairW,StairW,StairN
BASE_EMPTY,Door,StairW,StairW,StairS
BASE_EMPTY,Door,StairW,StairW,StairE
BASE_EMPTY,Door,StairW,StairW,StairW
BASE_STAIRN,StairN,Empty,Empty,Empty
BASE_STAIRN,StairN,Empty,Empty,Wall
BASE_STAIRN,StairN,Empty,Empty,Door
BASE_STAIRN,StairN,Empty,Empty,StairN
BASE_STAIRN,StairN,Empty,Empty,StairS
BASE_STAIRN,StairN,Empty,Empty,StairE
BASE_STAIRN,StairN,Empty,Empty,StairW
BASE_STAIRN,StairN,Empty,Wall,Empty
BASE_STAIRN,StairN,Empty,Wall,Wall
BASE_STAIRN,StairN,Empty,Wall,Door
BASE_STAIRN,StairN,Empty,Wall,StairN
BASE_STAIRN,StairN,Empty,Wall,StairS
BASE_STAIRN,StairN,Empty,Wall,StairE
BASE_STAIRN,StairN,Empty,Wall,StairW
BASE_STAIRN,StairN,Empty,Door,Empty
BASE_STAIRN,StairN,Empty,Door,Wall
BASE_STAIRN,StairN,Empty,Door,Door
BASE_STAIRN,StairN,Empty,Door,StairN
BASE_STAIRN,StairN,Empty,Door,StairS
BASE_STAIRN,StairN,Empty,Door,StairE
BASE_STAIRN,StairN,Empty,Door,StairW
BASE_STAIRN,StairN,Empty,StairN,Empty
BASE_STAIRN,StairN,Empty,StairN,Wall
BASE_STAIRN,StairN,Empty,StairN,Door
BASE_STAIRN,StairN,Empty,StairN,StairN
BASE_STAIRN,StairN,Empty,StairN,StairS
BASE_STAIRN,StairN,Empty,StairN,StairE
BASE_STAIRN,StairN,Empty,StairN,StairW
BASE_STAIRN,StairN,Empty,StairS,Empty
BASE_STAIRN,StairN,Empty,StairS,Wall
BASE_STAIRN,StairN,Empty,StairS,Door
BASE_STAIRN,StairN,Empty,StairS,StairN
BASE_STAIRN,StairN,Empty,StairS,StairS
BASE_STAIRN,StairN,Empty,StairS,StairE
BASE_STAIRN,StairN,Empty,StairS,StairW
BASE_STAIRN,StairN,Empty,StairE,Empty
BASE_STAIRN,StairN,Empty,StairE,Wall
BASE_STAIRN,StairN,Empty,StairE,Door
BASE_STAIRN,StairN,Empty,StairE,StairN
BASE_STAIRN,StairN,Empty,StairE,StairS
BASE_STAIRN,StairN,Empty,StairE,StairE
BASE_STAIRN,StairN,Empty,StairE,StairW
BASE_STAIRN,StairN,Empty,StairW,Empty
BASE_STAIRN,StairN,Empty,StairW,Wall
BASE_STAIRN,StairN,Empty,StairW,Door
BASE_STAIRN,StairN,Empty,StairW,StairN
BASE_STAIRN,StairN,Empty,StairW,StairS
BASE_STAIRN,StairN,Empty,StairW,StairE
BASE_STAIRN,StairN,Empty,StairW,StairW
BASE_STAIRNFULL,StairN,Wall,Empty,Empty
BASE_STAIRNFULL,StairN,Wall,Empty,Wall
BASE_STAIRNFULL,StairN,Wall,Empty,Door
BASE_STAIRNFULL,StairN,Wall,Empty,StairN
BASE_STAIRNFULL,StairN,Wall,Empty,StairS
BASE_STAIRNFULL,StairN,Wall,Empty,StairE
BASE_STAIRNFULL,StairN,Wall,Empty,StairW
BASE_STAIRNFULL,StairN,Wall,Wall,Empty
BASE_STAIRNFULL,StairN,Wall,Wall,Wall
BASE_STAIRNFULL,StairN,Wall,Wall,Door
BASE_STAIRNFULL,StairN,Wall,Wall,StairN
BASE_STAIRNFULL,StairN,Wall,Wall,StairS
BASE_STAIRNFULL,StairN,Wall,Wall,StairE
BASE_STAIRNFULL,StairN,Wall,Wall,StairW
BASE_STAIRNFULL,StairN,Wall,Door,Empty
BASE_STAIRNFULL,StairN,Wall,Door,Wall
BASE_STAIRNFULL,StairN,Wall,Door,Door
BASE_STAIRNFULL,StairN,Wall,Door,StairN
BASE_STAIRNFULL,StairN,Wall,Door,StairS
BASE_STAIRNFULL,StairN,Wall,Door,StairE
BASE_STAIRNFULL,StairN,Wall,Door,StairW
BASE_STAIRNFULL,StairN,Wall,StairN,Empty
BASE_STAIRNFULL,StairN,Wall,StairN,Wall
BASE_STAIRNFULL,StairN,Wall,StairN,Door
BASE_STAIRNFULL,StairN,Wall,StairN,StairN
BASE_STAIRNFULL,StairN,Wall,StairN,StairS
BASE_STAIRNFULL,StairN,Wall,StairN,StairE
BASE_STAIRNFULL,StairN,Wall,StairN,StairW
BASE_STAIRNFULL,StairN,Wall,StairS,Empty
BASE_STAIRNFULL,StairN,Wall,StairS,Wall
BASE_STAIRNFULL,StairN,Wall,StairS,Door
BASE_STAIRNFULL,StairN,Wall,StairS,StairN
BASE_STAIRNFULL,StairN,Wall,StairS,StairS
BASE_STAIRNFULL,StairN,Wall,StairS,StairE
BASE_STAIRNFULL,StairN,Wall,StairS,StairW
BASE_STAIRNFULL,StairN,Wall,StairE,Empty
BASE_STAIRNFULL,StairN,Wall,StairE,Wall
BASE_STAIRNFULL,StairN,Wall,StairE,Door
BASE_STAIRNFULL,StairN,Wall,StairE,StairN
BASE_STAIRNFULL,StairN,Wall,StairE,StairS
BASE_STAIRNFULL,StairN,Wall,StairE,StairE
BASE_STAIRNFULL,StairN,Wall,StairE,StairW
BASE_STAIRNFULL,StairN,Wall,StairW,Empty
BASE_STAIRNFULL,StairN,Wall,StairW,Wall
BASE_STAIRNFULL,StairN,Wall,StairW,Door
BASE_STAIRNFULL,StairN,Wall,StairW,StairN
BASE_STAIRNFULL,StairN,Wall,StairW,StairS
BASE_STAIRNFULL,StairN,Wall,StairW,StairE
BASE_STAIRNFULL,StairN,Wall,StairW,StairW
BASE_STAIRN,StairN,Door,Empty,Empty
BASE_STAIRN,StairN,Door,Empty,Wall
BASE_STAIRN,StairN,Door,Empty,Door
BASE_STAIRN,StairN,Door,Empty,StairN
BASE_STAIRN,StairN,Door,Empty,StairS
BASE_STAIRN,StairN,Door,Empty,StairE
BASE_STAIRN,StairN,Door,Empty,StairW
BASE_STAIRN,StairN,Door,Wall,Empty
BASE_STAIRN,StairN,Door,Wall,Wall
BASE_STAIRN,StairN,Door,Wall,Door
BASE_STAIRN,StairN,Door,Wall,StairN
BASE_STAIRN,StairN,Door,Wall,StairS
BASE_STAIRN,StairN,Door,Wall,StairE
BASE_STAIRN,StairN,Door,Wall,StairW
BASE_STAIRN,StairN,Door,Door,Empty
BASE_STAIRN,StairN,Door,Door,Wall
BASE_STAIRN,StairN,Door,Door,Door
BASE_STAIRN,StairN,Door,Door,StairN
BASE_STAIRN,StairN,Door,Door,StairS
BASE_STAIRN,StairN,Door,Door,StairE
BASE_STAIRN,StairN,Door,Door,StairW
BASE_STAIRN,StairN,Door,StairN,Empty
BASE_STAIRN,StairN,Door,StairN,Wall
BASE_STAIRN,StairN,Door,StairN,Door
BASE_STAIRN,StairN,Door,StairN,StairN
BASE_STAIRN,StairN,Door,StairN,StairS
BASE_STAIRN,StairN,Door,StairN,StairE
BASE_STAIRN,StairN,Door,StairN,StairW
BASE_STAIRN,StairN,Door,StairS,Empty
BASE_STAIRN,StairN,Door,StairS,Wall
BASE_STAIRN,StairN,Door,StairS,Door
BASE_STAIRN,StairN,Door,StairS,StairN
BASE_STAIRN,StairN,Door,StairS,StairS
BASE_STAIRN,StairN,Door,StairS,StairE
BASE_STAIRN,StairN,Door,StairS,StairW
BASE_STAIRN,StairN,Door,StairE,Empty
BASE_STAIRN,StairN,Door,StairE,Wall
BASE_STAIRN,StairN,Door,StairE,Door
BASE_STAIRN,StairN,Door,StairE,StairN
BASE_STAIRN,StairN,Door,StairE,StairS
BASE_STAIRN,StairN,Door,StairE,StairE
BASE_STAIRN,StairN,Door,StairE,StairW
BASE_STAIRN,StairN,Door,StairW,Empty
BASE_STAIRN,StairN,Door,StairW,Wall
BASE_STAIRN,StairN,Door,StairW,Door
BASE_STAIRN,StairN,Door,StairW,StairN
BASE_STAIRN,StairN,Door,StairW,StairS
BASE_STAIRN,StairN,Door,StairW,StairE
BASE_STAIRN,StairN,Door,StairW,StairW
BASE_STAIRNFULL,StairN,StairN,Empty,Empty
BASE_STAIRNFULL,StairN,StairN,Empty,Wall
BASE_STAIRNFULL,StairN,StairN,Empty,Door
BASE_STAIRNFULL,StairN,StairN,Empty,StairN
BASE_STAIRNFULL,StairN,StairN,Empty,StairS
BASE_STAIRNFULL,StairN,StairN,Empty,StairE
BASE_STAIRNFULL,StairN,StairN,Empty,StairW
BASE_STAIRNFULL,StairN,StairN,Wall,Empty
BASE_STAIRNFULL,StairN,StairN,Wall,Wall
BASE_STAIRNFULL,StairN,StairN,Wall,Door
BASE_STAIRNFULL,StairN,StairN,Wall,StairN
BASE_STAIRNFULL,StairN,StairN,Wall,StairS
BASE_STAIRNFULL,StairN,StairN,Wall,StairE
BASE_STAIRNFULL,StairN,StairN,Wall,StairW
BASE_STAIRNFULL,StairN,StairN,Door,Empty
BASE_STAIRNFULL,StairN,StairN,Door,Wall
BASE_STAIRNFULL,StairN,StairN,Door,Door
BASE_STAIRNFULL,StairN,StairN,Door,StairN
BASE_STAIRNFULL,StairN,StairN,Door,StairS
BASE_STAIRNFULL,StairN,StairN,Door,StairE
BASE_STAIRNFULL,StairN,StairN,Door,StairW
BASE_STAIRNFULL,StairN,StairN,StairN,Empty
BASE_STAIRNFULL,StairN,StairN,StairN,Wall
BASE_STAIRNFULL,StairN,StairN,StairN,Door
BASE_STAIRNFULL,StairN,StairN,StairN,StairN
BASE_STAIRNFULL,StairN,StairN,StairN,StairS
BASE_STAIRNFULL,StairN,StairN,StairN,StairE
BASE_STAIRNFULL,StairN,StairN,StairN,StairW
BASE_STAIRNFULL,StairN,StairN,StairS,Empty
BASE_STAIRNFULL,StairN,StairN,StairS,Wall
BASE_STAIRNFULL,StairN,StairN,StairS,Door
BASE_STAIRNFULL,StairN,StairN,StairS,StairN
BASE_STAIRNFULL,StairN,StairN,StairS,StairS
BASE_STAIRNFULL,StairN,StairN,StairS,StairE
BASE_STAIRNFULL,StairN,StairN,StairS,StairW
BASE_STAIRNFULL,StairN,StairN,StairE,Empty
BASE_STAIRNFULL,StairN,StairN,StairE,Wall
BASE_STAIRNFULL,StairN,StairN,StairE,Door
BASE_STAIRNFULL,StairN,StairN,StairE,StairN
BASE_STAIRNFULL,StairN,StairN,StairE,StairS
BASE_STAIRNFULL,StairN,StairN,StairE,StairE
BASE_STAIRNFULL,StairN,StairN,StairE,StairW
BASE_STAIRNFULL,StairN,StairN,StairW,Empty
BASE_STAIRNFULL,StairN,StairN,StairW,Wall
BASE_STAIRNFULL,StairN,StairN,StairW,Door
BASE_STAIRNFULL,StairN,StairN,StairW,StairN
BASE_STAIRNFULL,StairN,StairN,StairW,StairS
BASE_STAIRNFULL,StairN,StairN,StairW,StairE
BASE_STAIRNFULL,StairN,StairN,StairW,StairW
BASE_STAIRN,StairN,StairS,Empty,Empty
BASE_STAIRN,StairN,StairS,Empty,Wall
BASE_STAIRN,StairN,StairS,Empty,Door
BASE_STAIRN,StairN,StairS,Empty,StairN
BASE_STAIRN,StairN,StairS,Empty,StairS
BASE_STAIRN,StairN,StairS,Empty,StairE
BASE_STAIRN,StairN,StairS,Empty,StairW
BASE_STAIRN,StairN,StairS,Wall,Empty
BASE_STAIRN,StairN,StairS,Wall,Wall
BASE_STAIRN,StairN,StairS,Wall,Door
BASE_STAIRN,StairN,StairS,Wall,StairN
BASE_STAIRN,StairN,StairS,Wall,StairS
BASE_STAIRN,StairN,StairS,Wall,StairE
BASE_STAIRN,StairN,StairS,Wall,StairW
BASE_STAIRN,StairN,StairS,Door,Empty
BASE_STAIRN,StairN,StairS,Door,Wall
BASE_STAIRN,StairN,StairS,Door,Door
BASE_STAIRN,StairN,StairS,Door,StairN
BASE_STAIRN,StairN,StairS,Door,StairS
BASE_STAIRN,StairN,StairS,Door,StairE
BASE_STAIRN,StairN,StairS,Door,StairW
BASE_STAIRN,StairN,StairS,StairN,Empty
BASE_STAIRN,StairN,StairS,StairN,Wall
BASE_STAIRN,StairN,StairS,StairN,Door
BASE_STAIRN,StairN,StairS,StairN,StairN
BASE_STAIRN,StairN,StairS,StairN,StairS
BASE_STAIRN,StairN,StairS,StairN,StairE
BASE_STAIRN,StairN,StairS,StairN,StairW
BASE_STAIRN,StairN,StairS,StairS,Empty
BASE_STAIRN,StairN,StairS,StairS,Wall
BASE_STAIRN,StairN,StairS,StairS,Door
BASE_STAIRN,StairN,StairS,StairS,StairN
BASE_STAIRN,StairN,StairS,StairS,StairS
BASE_STAIRN,StairN,StairS,StairS,StairE
BASE_STAIRN,StairN,StairS,StairS,StairW
BASE_STAIRN,StairN,StairS,StairE,Empty
BASE_STAIRN,StairN,StairS,StairE,Wall
BASE_STAIRN,StairN,StairS,StairE,Door
BASE_STAIRN,StairN,StairS,StairE,StairN
BASE_STAIRN,StairN,StairS,StairE,StairS
BASE_STAIRN,StairN,StairS,StairE,StairE
BASE_STAIRN,StairN,StairS,StairE,StairW
BASE_STAIRN,StairN,StairS,StairW,Empty
BASE_STAIRN,StairN,StairS,StairW,Wall
BASE_STAIRN,StairN,StairS,StairW,Door
BASE_STAIRN,StairN,StairS,StairW,StairN
BASE_STAIRN,StairN,StairS,StairW,StairS
BASE_STAIRN,StairN,StairS,StairW,StairE
BASE_STAIRN,StairN,StairS,StairW,StairW
BASE_STAIRN,StairN,StairE,Empty,Empty
BASE_STAIRN,StairN,StairE,Empty,Wall
BASE_STAIRN,StairN,StairE,Empty,Door
BASE_STAIRN,StairN,StairE,Empty,StairN
BASE_STAIRN,StairN,StairE,Empty,StairS
BASE_STAIRN,StairN,StairE,Empty,StairE
BASE_STAIRN,StairN,StairE,Empty,StairW
BASE_STAIRN,StairN,StairE,Wall,Empty
BASE_STAIRN,StairN,StairE,Wall,Wall
BASE_STAIRN,StairN,StairE,Wall,Door
BASE_STAIRN,StairN,StairE,Wall,StairN
BASE_STAIRN,StairN,StairE,Wall,StairS
BASE_STAIRN,StairN,StairE,Wall,StairE
BASE_STAIRN,StairN,StairE,Wall,StairW
BASE_STAIRN,StairN,StairE,Door,Empty
BASE_STAIRN,StairN,StairE,Door,Wall
BASE_STAIRN,StairN,StairE,Door,Door
BASE_STAIRN,StairN,StairE,Door,StairN
BASE_STAIRN,StairN,StairE,Door,StairS
BASE_STAIRN,StairN,StairE,Door,StairE
BASE_STAIRN,StairN,StairE,Door,StairW
BASE_STAIRN,StairN,StairE,StairN,Empty
BASE_STAIRN,StairN,StairE,StairN,Wall
BASE_STAIRN,StairN,StairE,StairN,Door
BASE_STAIRN,StairN,StairE,StairN,StairN
BASE_STAIRN,StairN,StairE,StairN,StairS
BASE_STAIRN,StairN,StairE,StairN,StairE
BASE_STAIRN,StairN,StairE,StairN,StairW
BASE_STAIRN,StairN,StairE,StairS,Empty
BASE_STAIRN,StairN,StairE,StairS,Wall
BASE_STAIRN,StairN,StairE,StairS,Door
BASE_STAIRN,StairN,StairE,StairS,StairN
BASE_STAIRN,StairN,StairE,StairS,StairS
BASE_STAIRN,StairN,StairE,StairS,StairE
BASE_STAIRN,StairN,StairE,StairS,StairW
BASE_STAIRN,StairN,StairE,StairE,Empty
BASE_STAIRN,StairN,StairE,StairE,Wall
BASE_STAIRN,StairN,StairE,StairE,Door
BASE_STAIRN,StairN,StairE,StairE,StairN
BASE_STAIRN,StairN,StairE,StairE,StairS
BASE_STAIRN,StairN,StairE,StairE,StairE
BASE_STAIRN,StairN,StairE,StairE,StairW
BASE_STAIRN,StairN,StairE,StairW,Empty
BASE_STAIRN,StairN,StairE,StairW,Wall
BASE_STAIRN,StairN,StairE,StairW,Door
BASE_STAIRN,StairN,StairE,StairW,StairN
BASE_STAIRN,StairN,StairE,StairW,StairS
BASE_STAIRN,StairN,StairE,StairW,StairE
BASE_STAIRN,StairN,StairE,StairW,StairW
BASE_STAIRN,StairN,StairW,Empty,Empty
BASE_STAIRN,StairN,StairW,Empty,Wall
BASE_STAIRN,StairN,StairW,Empty,Door
BASE_STAIRN,StairN,StairW,Empty,StairN
BASE_STAIRN,StairN,StairW,Empty,StairS
BASE_STAIRN,StairN,StairW,Empty,StairE
BASE_STAIRN,StairN,StairW,Empty,StairW
BASE_STAIRN,StairN,StairW,Wall,Empty
BASE_STAIRN,StairN,StairW,Wall,Wall
BASE_STAIRN,StairN,StairW,Wall,Door
BASE_STAIRN,StairN,StairW,Wall,StairN
BASE_STAIRN,StairN,StairW,Wall,StairS
BASE_STAIRN,StairN,StairW,Wall,StairE
BASE_STAIRN,StairN,StairW,Wall,StairW
BASE_STAIRN,StairN,StairW,Door,Empty
BASE_STAIRN,StairN,StairW,Door,Wall
BASE_STAIRN,StairN,StairW,Door,Door
BASE_STAIRN,StairN,StairW,Door,StairN
BASE_STAIRN,StairN,StairW,Door,StairS
BASE_STAIRN,StairN,StairW,Door,StairE
BASE_STAIRN,StairN,StairW,Door,StairW
BASE_STAIRN,StairN,StairW,StairN,Empty
BASE_STAIRN,StairN,StairW,StairN,Wall
BASE_STAIRN,StairN,StairW,StairN,Door
BASE_STAIRN,StairN,StairW,StairN,StairN
BASE_STAIRN,StairN,StairW,StairN,StairS
BASE_STAIRN,StairN,StairW,StairN,StairE
BASE_STAIRN,StairN,StairW,StairN,StairW
BASE_STAIRN,StairN,StairW,StairS,Empty
BASE_STAIRN,StairN,StairW,StairS,Wall
BASE_STAIRN,StairN,StairW,StairS,Door
BASE_STAIRN,StairN,StairW,StairS,StairN
BASE_STAIRN,StairN,StairW,StairS,StairS
BASE_STAIRN,StairN,StairW,StairS,StairE
BASE_STAIRN,StairN,StairW,StairS,StairW
BASE_STAIRN,StairN,StairW,StairE,Empty
BASE_STAIRN,StairN,StairW,StairE,Wall
BASE_STAIRN,StairN,StairW,StairE,Door
BASE_STAIRN,StairN,StairW,StairE,StairN
BASE_STAIRN,StairN,StairW,StairE,StairS
BASE_STAIRN,StairN,StairW,StairE,StairE
BASE_STAIRN,StairN,StairW,StairE,StairW
BASE_STAIRN,StairN,StairW,StairW,Empty
BASE_STAIRN,StairN,StairW,StairW,Wall
BASE_STAIRN,StairN,StairW,StairW,Door
BASE_STAIRN,StairN,StairW,StairW,StairN
BASE_STAIRN,StairN,StairW,StairW,StairS
BASE_STAIRN,StairN,StairW,StairW,StairE
BASE_STAIRN,StairN,StairW,StairW,StairW
BASE_STAIRS,StairS,Empty,Empty,Empty
BASE_STAIRS,StairS,Empty,Empty,Wall
BASE_STAIRS,StairS,Empty,Empty,Door
BASE_STAIRS,StairS,Empty,Empty,StairN
BASE_STAIRS,StairS,Empty,Empty,StairS
BASE_STAIRS,StairS,Empty,Empty,StairE
BASE_STAIRS,StairS,Empty,Empty,StairW
BASE_STAIRS,StairS,Empty,Wall,Empty
BASE_STAIRS,StairS,Empty,Wall,Wall
BASE_STAIRS,StairS,Empty,Wall,Door
BASE_STAIRS,StairS,Empty,Wall,StairN
BASE_STAIRS,StairS,Empty,Wall,StairS
BASE_STAIRS,StairS,Empty,Wall,StairE
BASE_STAIRS,StairS,Empty,Wall,StairW
BASE_STAIRS,StairS,Empty,Door,Empty
BASE_STAIRS,StairS,Empty,Door,Wall
BASE_STAIRS,StairS,Empty,Door,Door
BASE_STAIRS,StairS,Empty,Door,StairN
BASE_STAIRS,StairS,Empty,Door,StairS
BASE_STAIRS,StairS,Empty,Door,StairE
BASE_STAIRS,StairS,Empty,Door,StairW
BASE_STAIRS,StairS,Empty,StairN,Empty
BASE_STAIRS,StairS,Empty,StairN,Wall
BASE_STAIRS,StairS,Empty,StairN,Door
BASE_STAIRS,StairS,Empty,StairN,StairN
BASE_STAIRS,StairS,Empty,StairN,StairS
BASE_STAIRS,StairS,Empty,StairN,StairE
BASE_STAIRS,StairS,Empty,StairN,StairW
BASE_STAIRS,StairS,Empty,StairS,Empty
BASE_STAIRS,StairS,Empty,StairS,Wall
BASE_STAIRS,StairS,Empty,StairS,Door
BASE_STAIRS,StairS,Empty,StairS,StairN
BASE_STAIRS,StairS,Empty,StairS,StairS
BASE_STAIRS,StairS,Empty,StairS,StairE
BASE_STAIRS,StairS,Empty,StairS,StairW
BASE_STAIRS,StairS,Empty,StairE,Empty
BASE_STAIRS,StairS,Empty,StairE,Wall
BASE_STAIRS,StairS,Empty,StairE,Door
BASE_STAIRS,StairS,Empty,StairE,StairN
BASE_STAIRS,StairS,Empty,StairE,StairS
BASE_STAIRS,StairS,Empty,StairE,StairE
BASE_STAIRS,StairS,Empty,StairE,StairW
BASE_STAIRS,StairS,Empty,StairW,Empty
BASE_STAIRS,StairS,Empty,StairW,Wall
BASE_STAIRS,StairS,Empty,StairW,Door
BASE_STAIRS,StairS,Empty,StairW,StairN
BASE_STAIRS,StairS,Empty,StairW,StairS
BASE_STAIRS,StairS,Empty,StairW,StairE
BASE_STAIRS,StairS,Empty,StairW,StairW
BASE_STAIRSFULL,StairS,Wall,Empty,Empty
BASE_STAIRSFULL,StairS,Wall,Empty,Wall
BASE_STAIRSFULL,StairS,Wall,Empty,Door
BASE_STAIRSFULL,StairS,Wall,Empty,StairN
BASE_STAIRSFULL,StairS,Wall,Empty,StairS
BASE_STAIRSFULL,StairS,Wall,Empty,StairE
BASE_STAIRSFULL,StairS,Wall,Empty,StairW
BASE_STAIRSFULL,StairS,Wall,Wall,Empty
BASE_STAIRSFULL,StairS,Wall,Wall,Wall
BASE_STAIRSFULL,StairS,Wall,Wall,Door
BASE_STAIRSFULL,StairS,Wall,Wall,StairN
BASE_STAIRSFULL,StairS,Wall,Wall,StairS
BASE_STAIRSFULL,StairS,Wall,Wall,StairE
BASE_STAIRSFULL,StairS,Wall,Wall,StairW
BASE_STAIRSFULL,StairS,Wall,Door,Empty
BASE_STAIRSFULL,StairS,Wall,Door,Wall
BASE_STAIRSFULL,StairS,Wall,Door,Door
BASE_STAIRSFULL,StairS,Wall,Door,StairN
BASE_STAIRSFULL,StairS,Wall,Door,StairS
BASE_STAIRSFULL,StairS,Wall,Door,StairE
BASE_STAIRSFULL,StairS,Wall,Door,StairW
BASE_STAIRSFULL,StairS,Wall,StairN,Empty
BASE_STAIRSFULL,StairS,Wall,StairN,Wall
BASE_STAIRSFULL,StairS,Wall,StairN,Door
BASE_STAIRSFULL,StairS,Wall,StairN,StairN
BASE_STAIRSFULL,StairS,Wall,StairN,StairS
BASE_STAIRSFULL,StairS,Wall,StairN,StairE
BASE_STAIRSFULL,StairS,Wall,StairN,StairW
BASE_STAIRSFULL,StairS,Wall,StairS,Empty
BASE_STAIRSFULL,StairS,Wall,StairS,Wall
BASE_STAIRSFULL,StairS,Wall,StairS,Door
BASE_STAIRSFULL,StairS,Wall,StairS,StairN
BASE_STAIRSFULL,StairS,Wall,StairS,StairS
BASE_STAIRSFULL,StairS,Wall,StairS,StairE
BASE_STAIRSFULL,StairS,Wall,StairS,StairW
BASE_STAIRSFULL,StairS,Wall,StairE,Empty
BASE_STAIRSFULL,StairS,Wall,StairE,Wall
BASE_STAIRSFULL,StairS,Wall,StairE,Door
BASE_STAIRSFULL,StairS,Wall,StairE,StairN
BASE_STAIRSFULL,StairS,Wall,StairE,StairS
BASE_STAIRSFULL,StairS,Wall,StairE,StairE
BASE_STAIRSFULL,StairS,Wall,StairE,StairW
BASE_STAIRSFULL,StairS,Wall,StairW,Empty
BASE_STAIRSFULL,StairS,Wall,StairW,Wall
BASE_STAIRSFULL,StairS,Wall,StairW,Door
BASE_STAIRSFULL,StairS,Wall,StairW,StairN
BASE_STAIRSFULL,StairS,Wall,StairW,StairS
BASE_STAIRSFULL,StairS,Wall,StairW,StairE
BASE_STAIRSFULL,StairS,Wall,StairW,StairW
BASE_STAIRS,StairS,Door,Empty,Empty
BASE_STAIRS,StairS,Door,Empty,Wall
BASE_STAIRS,StairS,Door,Empty,Door
BASE_STAIRS,StairS,Door,Empty,StairN
BASE_STAIRS,StairS,Door,Empty,StairS
BASE_STAIRS,StairS,Door,Empty,StairE
BASE_STAIRS,StairS,Door,Empty,StairW
BASE_STAIRS,StairS,Door,Wall,Empty
BASE_STAIRS,StairS,Door,Wall,Wall
BASE_STAIRS,StairS,Door,Wall,Door
BASE_STAIRS,StairS,Door,Wall,StairN
BASE_STAIRS,StairS,Door,Wall,StairS
BASE_STAIRS,StairS,Door,Wall,StairE
BASE_STAIRS,StairS,Door,Wall,StairW
BASE_STAIRS,StairS,Door,Door,Empty
BASE_STAIRS,StairS,Door,Door,Wall
BASE_STAIRS,StairS,Door,Door,Door
BASE_STAIRS,StairS,Door,Door,StairN
BASE_STAIRS,StairS,Door,Door,StairS
BASE_STAIRS,StairS,Door,Door,StairE
BASE_STAIRS,StairS,Door,Door,StairW
BASE_STAIRS,StairS,Door,StairN,Empty
BASE_STAIRS,StairS,Door,StairN,Wall
BASE_STAIRS,StairS,Door,StairN,Door
BASE_STAIRS,StairS,Door,StairN,StairN
BASE_STAIRS,StairS,Door,StairN,StairS
BASE_STAIRS,StairS,Door,StairN,StairE
BASE_STAIRS,StairS,Door,StairN,StairW
BASE_STAIRS,StairS,Door,StairS,Empty
BASE_STAIRS,StairS,Door,StairS,Wall
BASE_STAIRS,StairS,Door,StairS,Door
BASE_STAIRS,StairS,Door,StairS,StairN
BASE_STAIRS,StairS,Door,StairS,StairS
BASE_STAIRS,StairS,Door,StairS,StairE
BASE_STAIRS,StairS,Door,StairS,StairW
BASE_STAIRS,StairS,Door,StairE,Empty
BASE_STAIRS,StairS,Door,StairE,Wall
BASE_STAIRS,StairS,Door,StairE,Door
BASE_STAIRS,StairS,Door,StairE,StairN
BASE_STAIRS,StairS,Door,StairE,StairS
BASE_STAIRS,StairS,Door,StairE,StairE
BASE_STAIRS,StairS,Door,StairE,StairW
BASE_STAIRS,StairS,Door,StairW,Empty
BASE_STAIRS,StairS,Door,StairW,Wall
BASE_STAIRS,StairS,Door,StairW,Door
BASE_STAIRS,StairS,Door,StairW,StairN
BASE_STAIRS,StairS,Door,StairW,StairS
BASE_STAIRS,StairS,Door,StairW,StairE
BASE_STAIRS,StairS,Door,StairW,StairW
BASE_STAIRS,StairS,StairN,Empty,Empty
